きゅうめい	调查清楚	N1
きゅうよ	给予；薪酬	N1
きゅうよう	休养	N2
きゅうらい	旧来；过去	N1
きゅうり	黄瓜	N3
きゅうりょう	工资，薪水	N3
きょう	今天	N5
きょういく	教育，教养	N4
きょういん	教员，教师	N2
きょうえん	飨宴，盛宴	N1
きょうか	科目	N3
きょうかい	协会	N2
きょうかしょ	教科书	N4
きょうかん	同感	N2
きょうき	凶器	N1
きょうきゅう	供给，供应	N2
きょうぎ	体育比赛	N2
きょうくん	教训；训诫	N2
きょうぐう	境遇，处境	N2
きょうげき	京剧	N3
きょうこ	坚固的	N1
きょうこう	强硬的	N1
きょうごう	竞争	N1
きょうさく	歉收	N1
きょうざい	教材	N2
きょうし	教师	N3
きょうしつ	教室	N5
きょうしゃ	强者	N1
きょうしゅく	惶恐；过意不去	N2
きょうじゃく	强弱	N2
きょうじゅ	教授；讲授；教学	N2
きょうじゅつ	供述，口供	N1
きょうせい	矫正	N2
きょうそう	竞争，比赛	N3
きょうそん	共存	N1
きょうたん	惊叹	N1
きょうだい	兄弟姐妹	N5
きょうちゅう	胸中，内心	N1
きょうちょう	强调	N2
きょうつう	共同的	N3
きょうつうてん	共同点	N3
きょうと	京都	N5
きょうど	故乡；乡土	N1
きょうどう	共同	N2
きょうはく	强迫	N1
きょうふ	恐惧，恐慌	N2
きょうふう	强风，大风	N2
きょうみ	兴趣	N4
きょうみぶかい	有趣的（引人兴趣）；耐人寻味	N2
きょうゆう	共有，共享	N2
きょうよ	供给，提供	N1
きょうよう	教养；修养	N2
きょうり	故乡，老家	N1
きょうりゅう	恐龙	N1
きょうりょく	协力，合作	N4
きょうれつ	强烈的	N2
きょえい	虚荣	N2
きょか	许可，允许	N2
きょがく	巨额；巨款；大量	N1
きょく	乐曲；歌曲；曲调；乐趣	N3
きょくせん	曲线	N2
きょくたん	极端的	N2
きょくど	极度的	N1
きょくめん	局面，局势	N1
きょくりょく	极力，尽量	N1
きょこう	虚构；假想	N1
きょしょう	巨匠；大师	N1
きょじゅう	居住	N1
きょぜつ	拒绝	N1
きょだい	巨大的	N2
きょてん	基地，据点	N1
きょねん	去年	N5
きょひ	拒绝，否决	N2
きょぼく	大树	N1
きょよう	容许，接受	N1
きょり	距离；差距	N4
きょろきょろ	东张西望	N2
きよ	贡献	N1
きよい	清澈的；纯洁的	N1
きよう	灵巧的；能干的	N2
きよらか	清澈的；纯洁的	N1
きらい	讨厌的（性质、对象）；不良倾向	N4
きらう	讨厌	N3
きらきら	闪闪发光	N2
きらく	轻松的；自在的	N2
きらす	用完（存货）；中断	N1
きり	雾；喷雾	N1
きりおとす	切掉；剪掉，砍掉；掘开堤坝	N1
きりかえ	切换，转换	N1
きりかえる	切换	N3
きりくち	切口；切入点	N1
きりすてる	切掉（舍弃）；舍去尾数	N2
きりたつ	陡峭；耸立	N1
きりだす	开始说；将木材或石头切割后运出	N1
きりつ	规律，纪律	N2
きりとる	切下	N2
きりぬける	摆脱；闯过	N1
きりはなす	分开	N1
きりひらく	开拓；杀开；开辟，开创	N1
きりょく	元气，精力	N2
きる	穿上衣	N5
きれ	碎片；切口	N3
きれい	漂亮的；干净的	N5
きれめ	间隙；中断；暂停；间隔；切口；刻痕	N1
きれる	（绳子、电池）断开；用尽、到期；头脑敏锐	N4
きろ	歧路，岔道	N1
きろく	记载，记录	N3
きわだつ	突出；显眼	N1
きわまりない	极其的	N2
きわまる	（美丽）达到极点；穷尽、极端；极致、极限	N1
きわめて	极其，非常	N2
きわめる	达到极致（技术）；到极点；彻底查明	N2
きをつける	注意；小心	N3
きんいつ	均一的	N1
きんえん	禁烟；戒烟；禁止吸烟	N3
きんかい	近海	N1
きんがく	金额	N2
きんきゅう	紧急的	N1
きんきょう	近况	N1
きんぎょ	金鱼	N2
きんこ	保险柜；金库	N1
きんこう	近郊，郊区	N1
きんし	禁止	N3
きんしつ	均质的	N1
きんじょ	近处，附近	N4
きんじる	禁止；禁令	N2
きんせつ	接近；邻近	N1
きんせん	金钱，货币	N1
きんぞく	金属	N2
きんだい	近代；现代	N2
きんちょう	紧张	N4
きんとう	均等的	N1
きんにく	肌肉	N2
きんねん	近几年	N2
きんぱく	紧迫，紧张	N1
きんべん	勤勉的	N1
きんぺん	附近；周边	N1
きんみつ	紧密的	N1
きんむ	上班	N2
きんもつ	忌讳；切忌	N1
きんゆう	金融，信贷	N1
きんようび	周五	N5
きんりん	近邻，邻近	N1
ぎいん	议员	N2
ぎかい	议会	N2
ぎくしゃく	不融洽；僵硬	N1
ぎこう	技巧	N2
ぎこちない	笨拙的；不自然的	N1
ぎしき	仪式，典礼	N2
ぎじ	议事	N1
ぎじゅつ	技术，工艺	N4
ぎじゅつしゃ	技术人员	N2
ぎせい	牺牲	N1
ぎぞう	伪造	N1
ぎだい	议题	N1
ぎちょう	议长；主席	N2
ぎっしり	满满地；紧密地	N2
ぎのう	技能，本领	N1
ぎふ	岳父；继父	N1
ぎほう	技术，技巧	N1
ぎむ	义务，本分	N2
ぎもん	疑问	N4
ぎゃく	相反的	N4
ぎゃくこうか	反效果	N2
ぎゃくさん	倒推；倒算	N2
ぎゃくてん	反转；逆转	N1
ぎゃくもどり	倒退；返回	N1
ぎゃっこう	逆行；倒退	N1
ぎゅうぎゅう	挤得满满的	N2
ぎゅうじる	把持；操纵	N1
ぎゅうにゅう	牛奶	N5
ぎゅっと	紧紧地	N2
ぎょうかい	业界	N1
ぎょうかん	行间；字里行间	N1
ぎょうぎ	礼仪；举止	N2
ぎょうざ	饺子	N4
ぎょうし	凝视，注视	N1
ぎょうしゃ	业者；商家	N1
ぎょうしゅ	行业	N1
ぎょうしゅく	凝结，凝聚	N1
ぎょうじ	活动；仪式	N2
ぎょうせい	行政；政务	N1
ぎょうせき	业绩；成就	N2
ぎょうてん	非常吃惊	N1
ぎょうむ	业务	N2
ぎょうれつ	行列，队伍	N2
ぎょかく	渔获；捕捞量	N1
ぎょぎょう	渔业	N1
ぎょじょう	渔场	N1
ぎょみん	渔民	N1
ぎょるい	鱼类	N1
ぎりぎり	勉强；刚好	N2
ぎりょう	技能；本领	N1
ぎろん	议论，讨论	N2
ぎん	银；银色；银牌；银奖；第二名	N1
ぎんこう	银行	N5
ぎんこういん	银行员	N3
ぎんざ	银座	N3
ぎんみ	仔细审查；仔细调查；斟酌挑选	N1
く	区	N2
くい	桩子	N1
くいき	区域，范围	N1
くいこむ	嵌入；侵占	N1
くいしんぼう	贪吃的	N1
くいちがう	不一致；错开	N1
くいとめる	阻止；遏制	N1
くいる	后悔	N1
くう	吃（正式）；（男性用语）吃；生活	N2
くうかん	空间	N2
くうき	空气，气氛	N4
くうきょ	空虚的	N1
くうこう	空港	N5
くうせき	空座	N3
くうそ	空洞的	N1
くうそう	空想，虚构	N2
くうちゅう	空中	N1
くうどう	空洞，窟窿	N2
くうどうか	空心化；使失去实质；去工业化	N1
くうはく	空白的	N1
くうふく	空腹；饥饿	N1
くうらん	空栏；空白	N1
くうろん	空谈；空论	N1
くえき	苦役；苦差事	N1
くがつ	九月	N5
くきょう	困境	N1
くぎ	钉子	N1
くぎり	段落；分界	N2
くぎる	分隔；划分	N2
くくる	捆绑；概括	N1
くげん	逆耳忠言	N1
くさ	草，杂草	N4
くさい	臭的	N3
くさばな	花草	N2
くさむら	草丛	N1
くさる	腐烂	N3
くさわけ	先驱；开创者	N1
くし	运用自如	N1
くしゃくしゃ	皱巴巴的；揉皱	N1
くしゃみ	喷嚏	N3
くしょう	苦笑	N1
くじ	签，抽签	N2
くじく	扭伤；挫败	N1
くじける	气馁；受挫；扭伤；折断	N1
くじびき	抽签	N2
くじょ	驱除；消灭	N1
くじょう	牢骚，抱怨	N2
くすり	药，药品	N5
くすりゆび	无名指	N3
くず	碎屑；废物	N1
くずす	拆散；拆，粉碎，使崩溃，使分崩离析；打乱	N2
くずれる	崩塌；崩溃、散乱；变坏、换零钱	N2
くせ	习惯；毛病	N3
くせん	苦战；艰难作战	N2
くたくた	筋疲力尽；软塌塌	N2
くたびれる	疲惫；疲劳；磨损；变旧；厌倦	N3
くだ	管子	N2
くだける	破碎；崩塌；瓦解；消退；冷却；意志消沉；变得不拘谨；变得亲切	N1
ください	请给；请做	N5
くださる	赐予；给我	N5
くだす	作出；命令	N2
くだもの	水果	N5
くだらない	无聊的；无价值的	N2
くだり	下坡；下段	N2
くだりざか	下坡（明确）；衰退	N1
くち	嘴；入口	N5
くちかず	说话的字数；供养人数；份数；物品数；申请数	N1
くちぐせ	口头禅	N1
くちだし	插嘴，干预	N1
くちびる	嘴唇	N4
くちぶえ	口哨	N1
くちやかましい	爱唠叨的；挑剔的	N1
くちコミ	口头传播；网络评论；网上评价	N1
くっきり	清晰地；鲜明地	N2
くったく	忧虑；操心	N1
くっつく	粘住；贴住；紧跟；亲近；关系密切	N2
くつ	鞋子	N5
くつがえす	推翻	N1
くつした	袜子	N5
くつじゅう	屈服；顺从	N1
くつろぐ	放松；休息	N1
くどい	啰嗦的；味重的	N2
くなん	苦难	N2
くに	国家；家乡	N5
くにぐに	各国	N2
くのう	苦恼	N1
くばる	分发；分配	N3
くび	脖子；颈部	N4
くびになる	被解雇	N4
くびれる	变细	N1
くふう	设法；下功夫	N3
くぶん	划分；分隔；分类；分组	N2
くべつ	区别；辨别	N3
くまなく	不遗漏地；到处	N1
くみ	组；班	N4
くみあい	组合；工会	N1
くみあげる	抽上来；舀，抽（液体）；采纳（下属或群众的要求、建议等）	N1
くみあわせ	搭配，组合	N2
くみあわせる	搭配；组合对象	N2
くみいれる	编入；加入整体	N1
くみこむ	嵌入；纳入结构或系统	N2
くみたて	组装	N3
くみたてる	组装；组织；装配	N3
くみとる	领会；汲取	N2
くむ	组合；构成整体	N4
くめん	筹措；设法准备	N1
くも	云，云彩	N4
くもり	阴天	N5
くもる	转阴；起雾	N5
くやしい	懊悔的；不甘心	N3
くやむ	后悔；哀悼	N2
くよくよ	忧虑不已	N1
くらい	暗的；阴沉的	N5
くらし	生活；生计	N3
くらす	生活（城市、乡下）	N4
くらべる	比较	N4
くらやみ	黑暗；暗处	N2
くりあげる	提前；提上去	N2
くりかえし	反复，重复	N3
くりかえす	反复做	N4
くりこす	结转；延期	N1
くりひろげる	展开；进行	N2
くる	来	N5
くるしい	痛苦的；困难的	N4
くるしみ	痛苦；苦难	N1
くるしむ	受苦；苦恼	N2
くるま	车	N5
くるまいす	轮椅	N3
くるむ	包裹	N2
くれ	黄昏；年末	N2
くれぐれも	务必；千万	N1
くれる	给我	N5
くろ	黑色	N5
くろい	黑的	N5
くろう	辛苦；劳苦	N3
くろうと	内行，行家	N2
くろじ	盈余，赚钱	N1
くろずむ	发黑；变黑	N1
くわえる	加入（调料、成员）；加上	N3
くわしい	详细的；熟悉的	N4
くわわる	（成员、力量）加入；增加	N2
くんりん	君临；统治	N1
くんれん	训练，培训	N3
ぐあい	状况；身体情况	N4
ぐいぐい	用力地；强势地	N1
ぐうぜん	偶然的	N3
ぐずぐず	磨蹭；拖拉；抱怨；嘟囔；天气不稳定	N1
ぐたいてき	具体的	N3
ぐち	抱怨	N3
ぐちょく	愚直的；老实的	N1
ぐっすり	酣睡，熟睡	N3
ぐったり	筋疲力尽	N2
ぐっと	一口气；明显地	N1
ぐらぐら	摇晃；摇摇晃晃	N3
ぐらつく	摇晃；动摇	N2
ぐるぐる	团团转；旋转	N2
ぐんぐん	迅速地；大幅地	N2
ぐんしゅう	群众	N1
ぐんと	大幅地；猛地	N2
け	毛；头发	N3
けい	系列；体系	N3
けいあい	敬爱	N1
けいい	敬意	N2
けいえい	经营，运营	N3
けいえん	敬而远之；回避	N1
けいか	经过；进展	N2
けいかい	警戒，防范	N1
けいかく	计划	N4
けいかん	警察	N2
けいき	景气；繁荣	N2
けいぐ	敬上；书信结语	N2
けいけん	经验	N4
けいげん	减轻	N1
けいこう	荧光	N3
けいこうとう	荧光灯	N3
けいこく	警告	N2
けいご	敬语	N3
けいさい	刊登，登载	N2
けいさつ	警察	N4
けいさつかん	警察，警官	N4
けいさん	计算	N3
けいざい	经济	N3
けいざいてき	经济的；经济上	N3
けいし	轻视，蔑视	N2
けいしき	形式；格式	N2
けいしつ	性状；特征	N1
けいしゃ	倾斜；倾向	N1
けいしょう	轻伤	N2
けいじ	布告，告示	N3
けいじばん	布告栏	N3
けいじょう	形状	N1
けいせい	形成	N2
けいそう	轻便服装；轻便装备	N1
けいそく	测量；计量	N2
けいそつ	轻率的	N1
けいぞく	继续，接续	N2
けいたい	手机；携带	N5
けいたいでんわ	手机	N4
けいだい	寺庙、神社等的境内；场地	N1
けいちょう	倾听	N1
けいと	毛线	N2
けいにく	鸡肉	N3
けいはつ	启发，启蒙	N1
けいひ	经费，开支	N2
けいひん	奖品；赠品	N2
けいび	警备；保卫	N2
けいほう	警报	N1
けいもう	启蒙，启发	N1
けいやく	契约，合同	N2
けいゆ	经由；通过	N3
けいり	会计事务	N2
けいれき	经历，履历	N1
けいれん	痉挛；抽搐	N1
けいろ	途径；路线；渠道；过程；阶段	N1
けいろうのひ	敬老节	N1
けが	伤，受伤	N4
けげん	诧异的；疑惑的	N1
けさ	今天早上	N5
けしいん	邮戳	N1
けしき	景色，风景	N4
けしょう	化妆	N3
けしゴム	橡皮	N5
けす	关掉（灯、电源）；熄灭；抹去	N5
けずる	削；削减	N3
けた	位数；数量级；横梁	N2
けち	吝啬的	N3
けっか	结果	N4
けっかん	缺点，缺陷	N2
けっき	血气；冲动	N1
けっきょく	结果；到头来	N3
けっきん	缺勤，请假	N1
けっこう	很好；足够	N4
けっこん	结婚	N5
けっこんしき	婚礼	N4
けっさい	裁决，审批	N1
けっさく	杰作	N1
けっさん	结账，结算	N1
けっして	绝不	N4
けっしゅう	集结；汇集	N3
けっしょう	决胜，决赛	N2
けっしん	决心，决意	N3
けっせい	结成，组成	N1
けっせき	缺席	N3
けっそく	团结；捆扎	N1
けっちゃく	解决，了结	N2
けってい	决定，确定	N4
けってん	缺点	N3
けつあつ	血压	N3
けつい	决意，决心	N2
けつえき	血液	N3
けつえん	血缘	N1
けつごう	结合，连接	N1
けつじつ	结果；实现	N2
けつじょ	缺乏，缺少	N1
けつだん	决断；决定	N2
けつだんりょく	决断力	N2
けつにく	血亲；骨肉；肉体	N1
けつべつ	诀别，告别	N1
けつまつ	结局	N1
けつろん	结论，结果	N2
けなす	贬低；诋毁	N1
けねん	担心，惦记	N1
けはい	迹象，苗头	N2
けむり	烟；烟状物	N2
けれど	不过，可是	N4
けわしい	险峻的；严厉的	N2
けん	县	N3
けんい	权威	N1
けんえつ	审查	N1
けんお	嫌恶，厌恶	N1
けんか	吵架，打架	N3
けんかい	见解；看法	N2
けんがい	县外	N1
けんがく	参观，见学	N4
けんきゅう	研究	N4
けんきゅういん	研究员	N1
けんきゅうしつ	研究室	N3
けんきゅうしゃ	研究者	N3
けんきゅうじょ	研究所	N3
けんきょ	谦虚的	N2
けんげん	权限；职权	N1
けんこう	健康；健康的	N3
けんさ	检查；检验	N3
けんさく	检索	N2
けんさつ	检察	N2
けんさん	钻研，研究	N1
けんし	犬齿，犬牙	N1
けんしき	见识；见解	N1
けんしゅう	培训；进修	N2
けんしゅうせい	研修生	N4
けんしょう	验证；检验	N1
けんしん	体检；检查	N2
けんじつ	稳妥的	N1
けんじゃ	贤者	N2
けんせつ	建设	N3
けんぜん	健全的	N2
けんそん	谦逊；谦虚	N2
けんち	观点；立场	N1
けんちく	建筑；建造	N3
けんちくか	建筑师	N4
けんちょ	显著的	N1
けんとう	研究；探讨	N3
けんない	县内	N2
けんぶつ	观赏，游览	N3
けんぶん	见闻，知识	N1
けんぽう	宪法	N2
けんめい	拼命的	N3
けんり	权利	N2
けんりつ	县立，县办	N1
けんりょく	权力	N2
けんろう	坚固的；牢靠的	N1
げいごう	迎合	N1
げいじゅつ	艺术	N3
げいじゅつか	艺术家	N3
げいとう	技艺；本领	N1
げいのう	文艺，文娱	N2
げいのうじん	艺人	N1
げか	外科	N1
げき	戏剧；剧本	N2
げきげん	急剧减少	N1
げきじょう	剧场	N2
げきだん	剧团；戏剧公司	N1
げきてき	戏剧性的	N2
げきどう	剧烈变动	N1
げきりゅう	激流，急流	N1
げし	夏至	N1
げしゅく	寄宿；寄宿处	N1
げじゅん	下旬	N2
げすい	下水道；污水	N1
げっかん	一个月期间	N3
げっしゃ	月费；学费	N1
げつ	月；月份	N5
げつまつ	月底	N3
げつようび	周一	N5
げん	现～；现实	N1
げんあん	原案	N1
げんいん	原因	N4
げんえき	现役；在职	N1
げんか	成本价	N1
げんかい	极限，界限	N2
げんかく	严格的	N1
げんかん	玄关	N5
げんが	原画	N1
げんき	健康；精神	N5
げんきゅう	提及，说到	N1
げんきょう	元凶；罪魁祸首	N1
げんきん	现金	N3
げんけい	原型，模型	N1
げんこう	原稿，草稿	N2
げんこうようし	稿纸	N1
げんご	言语，语言	N3
げんごがく	语言学	N2
げんさく	原作，原著	N2
げんざい	现在；现状	N4
げんざいりょう	原材料	N2
げんし	原始，原初	N1
げんしゅ	严格遵守	N2
げんしゅく	庄严的；严肃的	N1
げんしょ	原初；最初	N1
げんしょう	减少	N3
げんしょく	现职，现任	N1
げんじつ	现实	N2
げんじてん	目前，现在	N2
げんじゅう	严密的；严格的	N2
げんじゅうしょ	现住址	N1
げんじょう	现状	N2
げんすい	减衰，衰减	N2
げんせい	严正的	N1
げんせいりん	原始森林	N1
げんせん	源泉；来源	N1
げんぜい	减税	N1
げんそう	幻想	N1
げんそく	减速	N2
げんそん	现存，现有	N3
げんだい	现代	N2
げんち	当地；现场	N2
げんてい	限定，限制	N2
げんてん	减分，扣分	N2
げんとう	严冬，隆冬	N1
げんど	限度，界限	N1
げんどう	言行	N1
げんどうりょく	动力；原动力	N1
げんば	现场；基层	N2
げんぶん	原文	N1
げんみつ	严密的	N1
げんゆ	原油	N1
げんり	原理	N2
げんりょう	原料	N3
こ	孩子；小孩	N4
こい	浓的；深的	N4
こいしい	想念的（远方的人、故乡）	N3
こいする	爱上；恋爱	N1
こいつ	这家伙	N2
こいびと	恋人	N2
こう	这样，这么	N5
こうあん	设计，构思	N1
こうい	行为，举动	N2
こういう	这种，这样	N5
こううん	幸运的	N2
こうえい	光荣；荣幸	N1
こうえき	交易，贸易	N1
こうえつ	校阅，校订	N1
こうえん	公园	N5
こうお	好恶，爱憎	N2
こうおん	高温	N2
こうか	效果，功效	N4
こうかい	公开	N2
こうかん	交换；交易	N3
こうがい	郊外，城外	N3
こうがく	工程学	N2
こうがくねん	高年级	N1
こうきあつ	高气压	N1
こうきしん	好奇心	N2
こうきゅう	高级的	N2
こうきょう	公共	N3
こうぎ	讲课；讲座；课程	N3
こうぎょう	工业	N3
こうくう	航空	N2
こうくうがいしゃ	航空公司	N3
こうくうき	飞机	N2
こうくうけん	机票	N1
こうくうびん	航空邮件	N4
こうぐ	工具	N1
こうけい	情景，场面	N2
こうけいしゃ	继承人；接班人	N1
こうけん	贡献	N2
こうげき	攻击；抨击	N2
こうげん	光源	N2
こうこう	高校	N5
こうこうせい	高中生	N5
こうこがく	考古学	N1
こうこく	广告	N3
こうご	互相，交替	N1
こうごうせい	光合作用	N2
こうさい	交往，应酬	N1
こうさく	制作；手工	N2
こうさつ	考察，研究	N2
こうさてん	十字路口	N5
こうさん	投降；认输	N1
こうざ	讲座；课程	N2
こうざい	功罪	N1
こうざん	矿山	N1
こうし	讲师	N2
こうしき	公式；正式的	N2
こうして	这样（强调）；于是	N3
こうしゃ	后者	N2
こうしゅう	公众，群众	N2
こうしょう	谈判，交涉	N2
こうしん	更新，革新	N2
こうじ	施工，工程	N4
こうじつ	借口，理由	N1
こうじょう	工厂	N4
こうじる	采取；讲授	N1
こうすい	香水	N2
こうず	构图；结构	N2
こうせい	公正的	N2
こうせき	功绩，功业	N1
こうそ	酵素，酶	N3
こうそう	高空；高层	N2
こうそく	高速的；快速的；高速公路；快车	N3
こうそくどうろ	高速公路	N3
こうぞう	构造，结构	N2
こうたい	交替，替换	N2
こうだい	广大的	N1
こうちく	构筑，构建	N1
こうちゃ	红茶	N5
こうちゅう	甲虫	N1
こうちょう	校长	N2
こうつう	交通	N3
こうつうきかん	交通工具；交通机构	N3
こうつうじこ	交通事故	N3
こうつうひ	交通费	N3
こうつうりょう	交通量	N4
こうてい	校园，操场	N3
こうてき	公共的；官方的	N1
こうとう	高等的	N2
こうど	高度的；高水平	N2
こうどう	行动，活动	N4
こうどく	讲解	N1
こうない	校内	N1
こうにゅう	购买；采购	N2
こうねつひ	水电燃气费	N2
こうのう	效能，功效	N1
こうはい	后辈	N3
こうはつ	后来出发；后发	N1
こうはん	后半段	N3
こうはんい	范围广的	N1
こうばい	购买	N1
こうばん	派出所	N5
こうひょう	公布，宣布	N2
こうふ	交付；发放	N1
こうふく	幸福的	N2
こうふん	兴奋，激动	N2
こうぶつ	喜爱之物	N3
こうへい	公平的	N2
こうべ	神户	N5
こうほ	候选；候选人	N2
こうほう	后方	N3
こうほしゃ	候选人	N1
こうぼう	工作室	N1
こうまん	傲慢的	N1
こうみょう	巧妙的	N1
こうむいん	公务员	N3
こうめい	著名的；有声望的；您的名字	N1
こうもく	项目；条目	N2
こうよう	功效；效用	N2
こうようじゅ	阔叶树	N2
こうらく	游玩，出游	N1
こうらくち	游览地；休闲地	N2
こうり	零售	N2
こうりつ	效率	N2
こうりゃく	攻克；攻略	N2
こうりゅう	交流	N3
こうりょ	考虑	N2
こうりょく	效力，效果	N2
こうれい	高龄	N2
こうれいか	老龄化	N2
こえ	声音	N4
こえる	（人数、限度）超过界限；超出	N3
こおり	冰	N3
こおる	结冰	N3
こかげ	树阴，树下	N1
こかつ	枯竭	N1
こがた	小型的	N3
こがねいろ	金黄色	N1
こがら	身材小的	N2
こきゃく	顾客	N2
こきゅう	胡琴	N1
こきょう	故乡	N3
こくえん	石墨	N2
こくご	国语；日语课	N3
こくさい	国際，国际	N3
こくさいぼうえき	国际贸易	N3
こくさん	国产	N2
こくせき	国籍	N1
こくない	国内	N3
こくはく	告白；坦白	N1
こくばん	黑板	N4
こくひょう	严厉批评	N1
こくふく	克服	N2
こくみん	国民	N2
こくめい	详细的	N1
こくりつ	国立	N3
こくりつこうえん	国家公园	N1
こけい	固形，固体	N1
こけん	声誉；名声	N1
こげくさい	有焦味的	N1
こげる	烧焦	N3
ここ	这里	N5
ここう	孤高的	N1
ここち	心情，心境	N2
ここちよい	舒适的；惬意的	N1
ここのか	九号；九天	N5
ここのつ	九个；九岁	N5
こころ	心；内心	N4
こころあたり	线索，头绪（自己想到线索）	N2
こころいき	志气；气概	N1
こころえ	心得；须知	N1
こころえる	领会（理解）；懂得	N1
こころがける	留心；注意	N1
こころがまえ	心理准备；心态	N1
こころざし	志向；志愿	N1
こころざす	立志；以…为目标	N1
こころづかい	关心，惦念	N1
こころづよい	有底气的；可靠的	N2
こころない	无情的；轻率的	N1
こころぼそい	心里没底的	N1
こころみ	尝试	N2
こころみる	尝试	N1
こころもとない	心里没底的（对能力）	N1
こころよい	舒适的；爽快的	N2
ここん	古今；古往今来	N1
こごえ	小声，低声	N3
こし	腰	N4
こしかける	坐下（强调）	N2
こしかた	过去；走过的路	N1
こしつ	坚持，固执	N1
こしょ	古书；旧书	N1
こしょう	故障	N3
こじ	夸示；炫耀	N1
こじれる	复杂化；闹僵	N1
こじん	个人	N3
こじんさ	个体差异	N3
こじんじょうほう	个人信息	N2
こじんてき	个人的	N2
こす	越过（山、关口）；翻过；超过	N3
こする	摩擦；搓	N2
こせい	个性	N2
こぜに	零钱	N3
こそこそ	偷偷摸摸	N2
こそだて	抚养孩子	N2
こたい	个体	N2
こたえ	答案；回答；答复	N5
こたえる	回答	N5
こたつ	被炉，暖炉	N1
こだい	古代	N1
こだわり	讲究；拘泥	N2
こだわる	拘泥；讲究	N2
こちょう	夸张，夸大	N1
こちら	这边；这位	N5
こちらこそ	我才是；彼此彼此	N2
こっか	国家	N2
こっかい	国会	N2
こっけい	滑稽的	N1
こっせつ	骨折	N3
こっそり	偷偷地	N1
こっち	这边（口语）；这个；我、我们	N5
こっとう	古董	N1
こつこつ	踏实地；一点点	N2
こづかい	零花钱	N3
こてい	固定	N2
こてん	古典	N2
こと	事情	N4
ことがら	事情；事项	N2
ことごとく	所有，全部	N1
ことさら	特别；故意	N1
ことし	今年	N5
ことたりる	够用	N1
ことなる	不同（正式）	N2
ことば	词；语言	N5
ことばあそび	语言游戏	N3
ことばづかい	用语，措辞（说话措辞）	N2
ことり	小鸟	N3
ことわざ	谚语	N2
ことわる	拒绝；谢绝	N4
こどう	鼓动；心跳	N1
こどく	孤独的	N2
こども	小孩；孩子	N5
こどものひ	儿童节	N4
こな	粉，粉末	N3
こなぐすり	粉末药	N2
こなす	熟练处理；完成	N2
この	这个	N5
このあいだ	前些天；最近	N3
このうえない	无上的；极其	N1
このごろ	最近；这时候	N2
このたび	这回，这次	N2
このは	树叶	N3
このへん	这附近	N3
このまえ	前些日子	N3
このましい	令人满意的	N2
このまま	就这样	N4
このみ	果实（特指）；坚果	N3
このむ	喜欢；偏爱	N2
このよ	这个世界	N2
こばむ	拒绝；阻挡	N1
こふう	古式的	N2
こべつ	个别	N2
こぼす	洒出（水、汤）；抱怨	N3
こぼれる	（水、眼泪）洒出；洋溢	N3
こまかい	细小的；详细的；琐碎的；细致的	N4
こまぎれ	碎片，碎块	N1
こまめ	勤快的；细心的	N1
こまやか	细致的；周到的	N1
こまる	感到为难	N5
こみ	包含；加入	N3
こみあう	拥堵；人或交通挤在一起	N2
こみいる	复杂起来	N2
こむ	（道路、人群）拥挤；里面很满或深入	N4
こむぎ	小麦	N3
こむぎこ	面粉	N3
こめ	稻米，大米	N4
こめる	装入；（感情、热情等）集中；包括在内	N2
こもの	小物件；杂货	N2
こもん	顾问	N1
こや	小屋	N2
こゆう	固有的	N1
こゆび	小拇指	N3
こよう	雇用，雇佣	N1
こよみ	日历，历书	N2
こらす	集中（注意力、心思）	N1
こりかたまる	凝固（强调）；思想僵化	N1
こりつ	孤立	N1
こりる	吃教训；不敢再犯	N1
こる	（料理、设计）讲究；（肌肉）酸痛；热衷	N2
これ	这个	N5
これから	今后；接下来	N5
これまで	到目前为止	N4
これみよがし	故意炫耀的	N1
これら	这些	N3
ころがる	滚动；躺倒	N1
ころす	杀；忍住	N1
ころぶ	摔倒	N3
ころも	衣服；外层	N1
こわい	可怕的	N4
こわいろ	声调；语气	N2
こわがる	害怕	N2
こわす	弄坏；伤害；破坏	N3
こわだか	声高的	N2
こわれる	（机器、钟）坏掉；无法使用	N4
こん	今（构词）	N5
こんかい	这次，这回	N4
こんき	毅力，耐性	N2
こんきょ	根据	N2
こんげつ	这个月	N5
こんげん	根源	N1
こんご	今后，将来	N4
こんごう	混合	N1
こんざい	混在一起	N1
こんざつ	拥挤，杂乱	N3
こんしゅう	这周	N5
こんじょう	毅力；性格	N2
こんぜつ	根绝，消灭	N1
こんちゅう	昆虫	N1
こんてい	根本，基础	N1
こんとん	混沌；混乱；杂乱；不确定	N1
こんど	这次；下次	N4
こんどう	混淆，混同	N1
こんな	这样的；这种的	N5
こんなに	这么；如此	N3
こんなん	困难的；困难；困境	N2
こんにちは	你好，您好	N5
こんにゅう	混入，掺进	N1
こんねんど	本年度	N2
こんばん	今晚，今夜	N5
こんばんは	晚上好	N5
こんぽう	包装；打包	N2
こんぽん	根本，根源	N2
こんぽんてき	根本的	N2
こんや	今晚	N4
こんらん	混乱	N2
こんわく	困惑	N1
ご	……之后	N5
ごい	词汇	N1
ごうい	合意；共识	N1
ごういん	强硬的；强行的	N2
ごうか	豪华的	N2
ごうかい	豪爽的	N1
ごうかく	合格；通过	N3
ごうけい	总计	N3
ごうけつ	豪杰，好汉	N1
ごうせい	合成	N1
